player_name,age,games,games_played,minutes,minutes_90s,shots,passes,passes_total_distance,tackles,tackles_won,blocks,interceptions,touches,passes_received,fouls,fouled,aerials_won,aerials_lost,n_injuries,n_severe_injuries,currently_injured,position_DF,position_FW,position_GK,position_MF
Federico Chiesa,19.02739726,4,2,189,2.1,4,82,1160,2,1,2,2,105,82,6,5,1,0,0,0,0,0,0,0,1
Ángel Di María,30.07945205,10,1,345,3.8,9,191,2527,3,2,2,6,238,153,6,4,3,4,15,0,0,1,0,0,1
Dušan Vlahović,29.02739726,9,8,597,6.6,25,285,4091,5,1,4,4,364,272,4,17,2,3,15,1,0,0,0,0,1
Moise Kean,25.14794521,15,12,1041,11.6,35,228,2423,11,7,4,1,358,281,15,22,27,24,10,1,0,0,1,0,0
Arkadiusz Milik,28.93150685,12,2,368,4.1,8,86,750,4,2,3,1,133,101,9,10,6,14,11,1,0,0,1,0,0
Rui Patrício,27.40821918,6,1,119,1.3,6,33,371,1,0,1,1,51,44,1,2,2,2,3,0,0,0,1,0,0
Gianluca Mancini,28.55616438,10,10,817,9.1,0,311,7233,0,0,0,0,324,138,0,3,0,0,4,0,0,0,0,1,0
Marash Kumbulla,30.54520548,6,5,533,5.9,0,213,4647,1,0,0,0,221,88,0,1,1,0,5,0,0,0,0,1,0
Chris Smalling,24.7260274,13,12,1073,11.9,5,398,6229,27,17,16,17,525,203,11,9,36,20,12,1,0,1,0,0,0
Leonardo Spinazzola,18.95616438,11,8,647,7.2,4,333,4475,19,9,13,12,412,239,15,0,4,3,2,0,0,1,0,0,1
Matías Viña,29.76438356,5,3,342,3.8,1,220,3172,7,2,3,6,252,175,1,1,2,3,9,1,0,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Rick Karsdorp,21.36986301,13,9,845,9.4,5,387,5230,21,17,9,26,513,236,13,7,40,23,2,0,1,1,0,0,0
Bryan Cristante,32.1260274,10,10,854,9.5,10,416,6123,20,12,14,21,527,305,8,5,16,7,15,1,0,1,0,0,0
Nemanja Matić,32.88767123,1,1,90,1,2,56,772,4,1,0,2,67,36,0,1,3,3,10,0,0,1,0,0,0
Georginio Wijnaldum,20.37534247,4,1,115,1.3,3,76,983,1,0,4,5,95,46,1,2,4,1,4,1,0,1,0,0,0
Edoardo Bove,28.87671233,12,12,1044,11.6,7,526,6072,16,10,16,9,608,362,13,2,18,12,7,2,0,1,0,0,0
Nicola Zalewski,20.75890411,1,1,90,1,2,32,322,1,1,4,1,47,27,2,2,1,0,2,0,0,1,0,0,0
Lorenzo Pellegrini,30.45753425,2,2,90,1,0,47,439,4,2,1,0,62,32,2,1,0,0,15,2,0,1,0,0,0
Nicolò Zaniolo,23.43561644,8,1,189,2.1,2,79,716,10,5,3,0,120,62,4,0,5,1,4,0,0,1,0,0,0
Cristian Volpato,24.73972603,15,14,1295,14.4,24,708,9725,23,13,17,11,863,575,15,11,12,11,5,0,0,0,0,0,1
Stephan El Shaarawy,31.66027397,13,12,1029,11.4,2,524,8101,22,13,6,14,609,338,13,6,17,13,11,0,0,0,0,0,1
Paulo Dybala,23.38630137,13,8,740,8.2,15,295,3798,25,15,17,10,429,277,10,17,5,10,1,0,0,0,1,0,1
Tammy Abraham,29.56164384,14,5,543,6,19,322,4736,14,8,7,5,408,294,10,10,4,7,10,1,0,0,1,0,1
Andrea Belotti,25.09863014,15,10,858,9.5,22,280,3131,3,1,8,1,362,284,11,17,1,6,8,0,0,0,1,0,1
